gisco_id,longitude,latitude,country,nuts_2,nuts_3,lau_id,lau_name,population,area_km2,year,fid,pop_weighted
SI_189,14.956144574150457,46.2452834475204,SI,SI03,SI034,189,Vransko,2624,53.3501476,2020,SI_189,TRUE
SI_190,15.156847746589525,46.24992084623147,SI,SI03,SI034,190,Žalec,21492,117.12789497,2020,SI_190,TRUE
SI_191,15.794113298402047,46.279430044830434,SI,SI03,SI032,191,Žetale,1309,38.10039801,2020,SI_191,TRUE
SI_192,14.14514126033573,46.39808995181209,SI,SI04,SI042,192,Žirovnica,4394,42.59020502,2020,SI_192,TRUE
SI_193,14.940778442199633,45.821881171882225,SI,SI03,SI037,193,Žužemberk,4702,164.37741408,2020,SI_193,TRUE
SI_194,14.844612185660154,46.04077616926313,SI,SI04,SI041,194,Šmartno pri Litiji,5642,94.92135896,2020,SI_194,TRUE
SI_195,15.896257442809926,46.69432694194628,SI,SI03,SI031,195,Apače,3533,53.45057528,2020,SI_195,TRUE
SI_196,15.992873943327721,46.34181528933157,SI,SI03,SI032,196,Cirkulane,2345,32.0854519,2020,SI_196,TRUE
SI_197,15.41852399450323,45.840704330399866,SI,SI03,SI036,197,Kostanjevica na Krki,2432,58.28956107,2020,SI_197,TRUE
SI_198,15.669214645220615,46.32627311084975,SI,SI03,SI032,198,Makole,2010,36.95086271,2020,SI_198,TRUE
SI_199,15.143716052336444,45.937562252079765,SI,SI03,SI037,199,Mokronog - Trebelno,3089,73.41313905,2020,SI_199,TRUE
SI_200,15.580695143032054,46.31090773437098,SI,SI03,SI032,200,Poljčane,4449,37.50296307,2020,SI_200,TRUE
SI_201,13.67399008335091,45.89271386566992,SI,SI04,SI043,201,Renče - Vogrsko,4371,29.46990595,2020,SI_201,TRUE
SI_202,16.263480867960403,46.397796016316725,SI,SI03,SI032,202,Središče ob Dravi,1902,32.78873762,2020,SI_202,TRUE
SI_203,15.07646656309102,45.784877849838516,SI,SI03,SI037,203,Straža,3936,28.54815245,2020,SI_203,TRUE
SI_204,15.877912095809716,46.57302110936979,SI,SI03,SI032,204,Sveta Trojica v Slov. goricah,2101,25.90262571,2020,SI_204,TRUE
SI_205,16.07253321999992,46.480566154808216,SI,SI03,SI032,205,Sveti Tomaž,1988,38.10674759,2020,SI_205,TRUE
SI_206,15.249289777314623,45.876031593937405,SI,SI03,SI037,206,Šmarješke Toplice,3462,34.22661755,2020,SI_206,TRUE
SI_207,14.07186284599946,46.38195131443686,SI,SI04,SI042,207,Gorje,2738,116.22878824,2020,SI_207,TRUE
SI_208,14.374765865612893,46.01677564163998,SI,SI04,SI041,208,Log - Dragomer,3656,11.06879541,2020,SI_208,TRUE
SI_209,14.917792096869848,46.31841036488524,SI,SI03,SI034,209,Rečica ob Savinji,2322,30.08742052,2020,SI_209,TRUE
SI_210,15.783525567229825,46.6089327296072,SI,SI03,SI032,210,Sveti Jurij v Slov. goricah,2098,30.71076789,2020,SI_210,TRUE
SI_211,15.094432714694392,45.96435973643543,SI,SI03,SI037,211,Šentrupert,2969,49.08706465,2020,SI_211,TRUE
SI_212,15.060308095684737,45.95463124051429,SI,SI03,SI037,212,Mirna,2649,31.31696313,2020,SI_212,TRUE
SI_213,13.73619201472956,45.57804842819619,SI,SI04,SI044,213,Ankaran/Ancarano,3224,8.04875131,2020,SI_213,TRUE
